trio number,fdr,edge names,edge names,edge names,edge names,weight values,weight values,weight values,weight values
218,0.85,L|A,L|B,A|B,B|A,1,1,1,1
218,0.9,L|A,L|B,A|B,B|A,1,1,1,1
218,0.95,L|A,L|B,A|B,B|A,1,1,1,1
218,1,L|A,L|B,A|B,B|A,1,1,1,1
219,0,NA,NA,NA,NA,NA,NA,NA,NA
219,0.05,L|A,A|B,NA,NA,1,1,NA,NA
219,0.1,L|A,A|B,NA,NA,1,1,NA,NA
219,0.15,L|A,A|B,NA,NA,1,1,NA,NA
219,0.2,L|A,A|B,NA,NA,1,1,NA,NA
219,0.25,L|A,A|B,NA,NA,1,1,NA,NA
219,0.3,L|A,A|B,NA,NA,1,1,NA,NA
219,0.35,L|A,A|B,NA,NA,1,1,NA,NA
219,0.4,L|A,A|B,NA,NA,1,1,NA,NA
219,0.45,L|A,A|B,NA,NA,1,1,NA,NA
219,0.5,L|A,A|B,NA,NA,1,1,NA,NA
219,0.55,L|A,A|B,NA,NA,1,1,NA,NA
219,0.6,L|A,A|B,NA,NA,1,1,NA,NA
219,0.65,L|A,A|B,NA,NA,1,1,NA,NA
219,0.7,L|A,A|B,NA,NA,1,1,NA,NA
219,0.75,L|A,A|B,NA,NA,1,1,NA,NA
219,0.8,L|A,A|B,NA,NA,1,1,NA,NA
219,0.85,L|A,A|B,NA,NA,1,1,NA,NA
219,0.9,L|A,A|B,NA,NA,1,1,NA,NA
219,0.95,L|A,A|B,NA,NA,1,1,NA,NA
219,1,L|A,A|B,NA,NA,1,1,NA,NA
220,0,NA,NA,NA,NA,NA,NA,NA,NA
220,0.05,L|A,NA,NA,NA,1,NA,NA,NA
220,0.1,L|A,NA,NA,NA,1,NA,NA,NA
220,0.15,L|A,L|B,NA,NA,1,1,NA,NA
220,0.2,L|A,L|B,NA,NA,1,1,NA,NA
220,0.25,L|A,L|B,NA,NA,1,1,NA,NA
220,0.3,L|A,L|B,NA,NA,1,1,NA,NA
220,0.35,L|A,L|B,NA,NA,1,1,NA,NA
220,0.4,L|A,L|B,NA,NA,1,1,NA,NA
220,0.45,L|A,L|B,A|B,B|A,1,1,1,1
220,0.5,L|A,L|B,A|B,B|A,1,1,1,1
220,0.55,L|A,L|B,A|B,B|A,1,1,1,1
220,0.6,L|A,L|B,A|B,B|A,1,1,1,1
220,0.65,L|A,L|B,A|B,B|A,1,1,1,1
220,0.7,L|A,L|B,A|B,B|A,1,1,1,1
220,0.75,L|A,L|B,A|B,B|A,1,1,1,1
220,0.8,L|A,L|B,A|B,B|A,1,1,1,1
220,0.85,L|A,L|B,A|B,B|A,1,1,1,1
220,0.9,L|A,L|B,A|B,B|A,1,1,1,1
220,0.95,L|A,L|B,A|B,B|A,1,1,1,1
220,1,L|A,L|B,A|B,B|A,1,1,1,1
221,0,NA,NA,NA,NA,NA,NA,NA,NA
221,0.05,L|A,A|B,NA,NA,1,1,NA,NA
221,0.1,L|A,A|B,NA,NA,1,1,NA,NA
221,0.15,L|A,A|B,NA,NA,1,1,NA,NA
221,0.2,L|A,A|B,NA,NA,1,1,NA,NA
221,0.25,L|A,A|B,NA,NA,1,1,NA,NA
221,0.3,L|A,A|B,NA,NA,1,1,NA,NA
221,0.35,L|A,A|B,NA,NA,1,1,NA,NA
221,0.4,L|A,A|B,NA,NA,1,1,NA,NA
221,0.45,L|A,A|B,NA,NA,1,1,NA,NA
221,0.5,L|A,A|B,NA,NA,1,1,NA,NA
221,0.55,L|A,A|B,NA,NA,1,1,NA,NA
221,0.6,L|A,A|B,NA,NA,1,1,NA,NA
221,0.65,L|A,A|B,NA,NA,1,1,NA,NA
221,0.7,L|A,A|B,NA,NA,1,1,NA,NA
221,0.75,L|A,A|B,NA,NA,1,1,NA,NA
221,0.8,L|A,A|B,NA,NA,1,1,NA,NA
221,0.85,L|A,A|B,NA,NA,1,1,NA,NA
221,0.9,L|A,A|B,NA,NA,1,1,NA,NA
221,0.95,L|A,A|B,NA,NA,1,1,NA,NA
221,1,L|A,A|B,NA,NA,1,1,NA,NA
222,0,NA,NA,NA,NA,NA,NA,NA,NA
222,0.05,L|A,L|B,A|B,B|A,1,1,1,1
222,0.1,L|A,L|B,A|B,B|A,1,1,1,1
222,0.15,L|A,L|B,A|B,B|A,1,1,1,1
222,0.2,L|A,L|B,A|B,B|A,1,1,1,1
222,0.25,L|A,L|B,A|B,B|A,1,1,1,1
222,0.3,L|A,L|B,A|B,B|A,1,1,1,1
222,0.35,L|A,L|B,A|B,B|A,1,1,1,1
222,0.4,L|A,L|B,A|B,B|A,1,1,1,1
222,0.45,L|A,L|B,A|B,B|A,1,1,1,1
222,0.5,L|A,L|B,A|B,B|A,1,1,1,1
222,0.55,L|A,L|B,A|B,B|A,1,1,1,1
222,0.6,L|A,L|B,A|B,B|A,1,1,1,1
222,0.65,L|A,L|B,A|B,B|A,1,1,1,1
222,0.7,L|A,L|B,A|B,B|A,1,1,1,1
222,0.75,L|A,L|B,A|B,B|A,1,1,1,1
222,0.8,L|A,L|B,A|B,B|A,1,1,1,1
222,0.85,L|A,L|B,A|B,B|A,1,1,1,1
222,0.9,L|A,L|B,A|B,B|A,1,1,1,1
222,0.95,L|A,L|B,A|B,B|A,1,1,1,1
222,1,L|A,L|B,A|B,B|A,1,1,1,1
223,0,NA,NA,NA,NA,NA,NA,NA,NA
223,0.05,L|A,L|B,NA,NA,1,1,NA,NA
223,0.1,L|A,L|B,NA,NA,1,1,NA,NA
223,0.15,L|A,L|B,NA,NA,1,1,NA,NA
223,0.2,L|A,L|B,NA,NA,1,1,NA,NA
223,0.25,L|A,L|B,NA,NA,1,1,NA,NA
223,0.3,L|A,L|B,NA,NA,1,1,NA,NA
223,0.35,L|A,L|B,NA,NA,1,1,NA,NA
223,0.4,L|A,L|B,NA,NA,1,1,NA,NA
223,0.45,L|A,L|B,NA,NA,1,1,NA,NA
223,0.5,L|A,L|B,NA,NA,1,1,NA,NA
223,0.55,L|A,L|B,NA,NA,1,1,NA,NA
223,0.6,L|A,L|B,NA,NA,1,1,NA,NA
223,0.65,L|A,L|B,NA,NA,1,1,NA,NA
223,0.7,L|A,L|B,NA,NA,1,1,NA,NA
223,0.75,L|A,L|B,NA,NA,1,1,NA,NA
223,0.8,L|A,L|B,NA,NA,1,1,NA,NA
223,0.85,L|A,L|B,NA,NA,1,1,NA,NA
223,0.9,L|A,L|B,NA,NA,1,1,NA,NA
223,0.95,L|A,L|B,NA,NA,1,1,NA,NA
223,1,L|A,L|B,NA,NA,1,1,NA,NA
224,0,NA,NA,NA,NA,NA,NA,NA,NA
224,0.05,L|A,L|B,NA,NA,1,1,NA,NA
224,0.1,L|A,L|B,NA,NA,1,1,NA,NA
224,0.15,L|A,L|B,NA,NA,1,1,NA,NA
224,0.2,L|A,L|B,NA,NA,1,1,NA,NA
224,0.25,L|A,L|B,NA,NA,1,1,NA,NA
224,0.3,L|A,L|B,NA,NA,1,1,NA,NA
224,0.35,L|A,L|B,NA,NA,1,1,NA,NA
224,0.4,L|A,L|B,NA,NA,1,1,NA,NA
224,0.45,L|A,L|B,NA,NA,1,1,NA,NA
224,0.5,L|A,L|B,NA,NA,1,1,NA,NA
224,0.55,L|A,L|B,NA,NA,1,1,NA,NA
224,0.6,L|A,L|B,NA,NA,1,1,NA,NA
224,0.65,L|A,L|B,NA,NA,1,1,NA,NA
224,0.7,L|A,L|B,NA,NA,1,1,NA,NA
224,0.75,L|A,L|B,NA,NA,1,1,NA,NA
224,0.8,L|A,L|B,NA,NA,1,1,NA,NA
224,0.85,L|A,L|B,NA,NA,1,1,NA,NA
224,0.9,L|A,L|B,NA,NA,1,1,NA,NA
224,0.95,L|A,L|B,NA,NA,1,1,NA,NA
224,1,L|A,L|B,NA,NA,1,1,NA,NA
225,0,NA,NA,NA,NA,NA,NA,NA,NA
225,0.05,L|A,L|B,A|B,B|A,1,1,1,1
225,0.1,L|A,L|B,A|B,B|A,1,1,1,1
225,0.15,L|A,L|B,A|B,B|A,1,1,1,1
225,0.2,L|A,L|B,A|B,B|A,1,1,1,1
225,0.25,L|A,L|B,A|B,B|A,1,1,1,1
225,0.3,L|A,L|B,A|B,B|A,1,1,1,1
225,0.35,L|A,L|B,A|B,B|A,1,1,1,1
225,0.4,L|A,L|B,A|B,B|A,1,1,1,1
225,0.45,L|A,L|B,A|B,B|A,1,1,1,1
225,0.5,L|A,L|B,A|B,B|A,1,1,1,1
225,0.55,L|A,L|B,A|B,B|A,1,1,1,1
225,0.6,L|A,L|B,A|B,B|A,1,1,1,1
225,0.65,L|A,L|B,A|B,B|A,1,1,1,1
225,0.7,L|A,L|B,A|B,B|A,1,1,1,1
225,0.75,L|A,L|B,A|B,B|A,1,1,1,1
225,0.8,L|A,L|B,A|B,B|A,1,1,1,1
225,0.85,L|A,L|B,A|B,B|A,1,1,1,1
225,0.9,L|A,L|B,A|B,B|A,1,1,1,1
225,0.95,L|A,L|B,A|B,B|A,1,1,1,1
225,1,L|A,L|B,A|B,B|A,1,1,1,1
226,0,NA,NA,NA,NA,NA,NA,NA,NA
226,0.05,L|A,A|B,NA,NA,1,1,NA,NA
226,0.1,L|A,A|B,NA,NA,1,1,NA,NA
226,0.15,L|A,A|B,NA,NA,1,1,NA,NA
226,0.2,L|A,A|B,NA,NA,1,1,NA,NA
226,0.25,L|A,A|B,NA,NA,1,1,NA,NA
226,0.3,L|A,A|B,NA,NA,1,1,NA,NA
226,0.35,L|A,A|B,NA,NA,1,1,NA,NA
226,0.4,L|A,A|B,NA,NA,1,1,NA,NA
226,0.45,L|A,A|B,NA,NA,1,1,NA,NA
226,0.5,L|A,A|B,NA,NA,1,1,NA,NA
226,0.55,L|A,A|B,NA,NA,1,1,NA,NA
226,0.6,L|A,A|B,NA,NA,1,1,NA,NA
226,0.65,L|A,A|B,NA,NA,1,1,NA,NA
226,0.7,L|A,A|B,NA,NA,1,1,NA,NA
226,0.75,L|A,A|B,NA,NA,1,1,NA,NA
226,0.8,L|A,A|B,NA,NA,1,1,NA,NA
226,0.85,L|A,A|B,NA,NA,1,1,NA,NA
226,0.9,L|A,A|B,NA,NA,1,1,NA,NA
226,0.95,L|A,A|B,NA,NA,1,1,NA,NA
226,1,L|A,A|B,NA,NA,1,1,NA,NA
227,0,NA,NA,NA,NA,NA,NA,NA,NA
227,0.05,L|A,B|A,NA,NA,1,1,NA,NA
227,0.1,L|A,B|A,NA,NA,1,1,NA,NA
227,0.15,L|A,B|A,NA,NA,1,1,NA,NA
227,0.2,L|A,L|B,A|B,B|A,1,1,1,1
227,0.25,L|A,L|B,A|B,B|A,1,1,1,1
227,0.3,L|A,L|B,A|B,B|A,1,1,1,1
227,0.35,L|A,L|B,A|B,B|A,1,1,1,1
227,0.4,L|A,L|B,A|B,B|A,1,1,1,1
227,0.45,L|A,L|B,A|B,B|A,1,1,1,1
227,0.5,L|A,L|B,A|B,B|A,1,1,1,1
227,0.55,L|A,L|B,A|B,B|A,1,1,1,1
227,0.6,L|A,L|B,A|B,B|A,1,1,1,1
227,0.65,L|A,L|B,A|B,B|A,1,1,1,1
227,0.7,L|A,L|B,A|B,B|A,1,1,1,1
227,0.75,L|A,L|B,A|B,B|A,1,1,1,1
227,0.8,L|A,L|B,A|B,B|A,1,1,1,1
227,0.85,L|A,L|B,A|B,B|A,1,1,1,1
227,0.9,L|A,L|B,A|B,B|A,1,1,1,1
227,0.95,L|A,L|B,A|B,B|A,1,1,1,1
227,1,L|A,L|B,A|B,B|A,1,1,1,1
228,0,NA,NA,NA,NA,NA,NA,NA,NA
228,0.05,L|A,A|B,NA,NA,1,1,NA,NA
228,0.1,L|A,A|B,NA,NA,1,1,NA,NA
228,0.15,L|A,A|B,NA,NA,1,1,NA,NA
228,0.2,L|A,A|B,NA,NA,1,1,NA,NA
228,0.25,L|A,A|B,NA,NA,1,1,NA,NA
228,0.3,L|A,A|B,NA,NA,1,1,NA,NA
228,0.35,L|A,A|B,NA,NA,1,1,NA,NA
228,0.4,L|A,A|B,NA,NA,1,1,NA,NA
228,0.45,L|A,A|B,NA,NA,1,1,NA,NA
228,0.5,L|A,A|B,NA,NA,1,1,NA,NA
228,0.55,L|A,A|B,NA,NA,1,1,NA,NA
228,0.6,L|A,A|B,NA,NA,1,1,NA,NA
228,0.65,L|A,A|B,NA,NA,1,1,NA,NA
228,0.7,L|A,A|B,NA,NA,1,1,NA,NA
228,0.75,L|A,A|B,NA,NA,1,1,NA,NA
228,0.8,L|A,A|B,NA,NA,1,1,NA,NA
228,0.85,L|A,A|B,NA,NA,1,1,NA,NA
228,0.9,L|A,A|B,NA,NA,1,1,NA,NA
228,0.95,L|A,A|B,NA,NA,1,1,NA,NA
228,1,L|A,A|B,NA,NA,1,1,NA,NA
229,0,NA,NA,NA,NA,NA,NA,NA,NA
229,0.05,L|A,L|B,NA,NA,1,1,NA,NA
229,0.1,L|A,L|B,A|B,B|A,1,1,1,1
229,0.15,L|A,L|B,A|B,B|A,1,1,1,1
229,0.2,L|A,L|B,A|B,B|A,1,1,1,1
229,0.25,L|A,L|B,A|B,B|A,1,1,1,1
229,0.3,L|A,L|B,A|B,B|A,1,1,1,1
229,0.35,L|A,L|B,A|B,B|A,1,1,1,1
229,0.4,L|A,L|B,A|B,B|A,1,1,1,1
229,0.45,L|A,L|B,A|B,B|A,1,1,1,1
229,0.5,L|A,L|B,A|B,B|A,1,1,1,1
229,0.55,L|A,L|B,A|B,B|A,1,1,1,1
229,0.6,L|A,L|B,A|B,B|A,1,1,1,1
229,0.65,L|A,L|B,A|B,B|A,1,1,1,1
229,0.7,L|A,L|B,A|B,B|A,1,1,1,1
229,0.75,L|A,L|B,A|B,B|A,1,1,1,1
229,0.8,L|A,L|B,A|B,B|A,1,1,1,1
229,0.85,L|A,L|B,A|B,B|A,1,1,1,1
229,0.9,L|A,L|B,A|B,B|A,1,1,1,1
229,0.95,L|A,L|B,A|B,B|A,1,1,1,1
229,1,L|A,L|B,A|B,B|A,1,1,1,1
230,0,NA,NA,NA,NA,NA,NA,NA,NA
230,0.05,L|A,A|B,NA,NA,1,1,NA,NA
230,0.1,L|A,A|B,NA,NA,1,1,NA,NA
230,0.15,L|A,A|B,NA,NA,1,1,NA,NA
230,0.2,L|A,A|B,NA,NA,1,1,NA,NA
230,0.25,L|A,A|B,NA,NA,1,1,NA,NA
230,0.3,L|A,A|B,NA,NA,1,1,NA,NA
230,0.35,L|A,A|B,NA,NA,1,1,NA,NA
230,0.4,L|A,A|B,NA,NA,1,1,NA,NA
230,0.45,L|A,A|B,NA,NA,1,1,NA,NA
230,0.5,L|A,A|B,NA,NA,1,1,NA,NA
230,0.55,L|A,A|B,NA,NA,1,1,NA,NA
230,0.6,L|A,A|B,NA,NA,1,1,NA,NA
230,0.65,L|A,A|B,NA,NA,1,1,NA,NA
230,0.7,L|A,A|B,NA,NA,1,1,NA,NA
230,0.75,L|A,A|B,NA,NA,1,1,NA,NA
230,0.8,L|A,A|B,NA,NA,1,1,NA,NA
230,0.85,L|A,A|B,NA,NA,1,1,NA,NA
230,0.9,L|A,A|B,NA,NA,1,1,NA,NA
230,0.95,L|A,A|B,NA,NA,1,1,NA,NA
230,1,L|A,A|B,NA,NA,1,1,NA,NA
231,0,NA,NA,NA,NA,NA,NA,NA,NA
231,0.05,L|A,L|B,NA,NA,1,1,NA,NA
231,0.1,L|A,L|B,NA,NA,1,1,NA,NA
231,0.15,L|A,L|B,NA,NA,1,1,NA,NA
231,0.2,L|A,L|B,NA,NA,1,1,NA,NA
231,0.25,L|A,L|B,NA,NA,1,1,NA,NA
231,0.3,L|A,L|B,NA,NA,1,1,NA,NA
231,0.35,L|A,L|B,NA,NA,1,1,NA,NA
231,0.4,L|A,L|B,NA,NA,1,1,NA,NA
231,0.45,L|A,L|B,NA,NA,1,1,NA,NA
231,0.5,L|A,L|B,NA,NA,1,1,NA,NA
231,0.55,L|A,L|B,NA,NA,1,1,NA,NA
231,0.6,L|A,L|B,NA,NA,1,1,NA,NA
231,0.65,L|A,L|B,NA,NA,1,1,NA,NA
231,0.7,L|A,L|B,NA,NA,1,1,NA,NA
231,0.75,L|A,L|B,NA,NA,1,1,NA,NA
231,0.8,L|A,L|B,NA,NA,1,1,NA,NA
231,0.85,L|A,L|B,NA,NA,1,1,NA,NA
231,0.9,L|A,L|B,NA,NA,1,1,NA,NA
231,0.95,L|A,L|B,NA,NA,1,1,NA,NA
231,1,L|A,L|B,NA,NA,1,1,NA,NA
232,0,NA,NA,NA,NA,NA,NA,NA,NA
232,0.05,L|A,L|B,A|B,B|A,1,1,1,1
232,0.1,L|A,L|B,A|B,B|A,1,1,1,1
232,0.15,L|A,L|B,A|B,B|A,1,1,1,1
232,0.2,L|A,L|B,A|B,B|A,1,1,1,1
232,0.25,L|A,L|B,A|B,B|A,1,1,1,1
232,0.3,L|A,L|B,A|B,B|A,1,1,1,1
232,0.35,L|A,L|B,A|B,B|A,1,1,1,1
232,0.4,L|A,L|B,A|B,B|A,1,1,1,1
232,0.45,L|A,L|B,A|B,B|A,1,1,1,1
232,0.5,L|A,L|B,A|B,B|A,1,1,1,1
232,0.55,L|A,L|B,A|B,B|A,1,1,1,1
232,0.6,L|A,L|B,A|B,B|A,1,1,1,1
232,0.65,L|A,L|B,A|B,B|A,1,1,1,1
232,0.7,L|A,L|B,A|B,B|A,1,1,1,1
232,0.75,L|A,L|B,A|B,B|A,1,1,1,1
232,0.8,L|A,L|B,A|B,B|A,1,1,1,1
232,0.85,L|A,L|B,A|B,B|A,1,1,1,1
232,0.9,L|A,L|B,A|B,B|A,1,1,1,1
232,0.95,L|A,L|B,A|B,B|A,1,1,1,1
232,1,L|A,L|B,A|B,B|A,1,1,1,1
233,0,NA,NA,NA,NA,NA,NA,NA,NA
233,0.05,L|A,A|B,NA,NA,1,1,NA,NA
233,0.1,L|A,A|B,NA,NA,1,1,NA,NA
233,0.15,L|A,A|B,NA,NA,1,1,NA,NA
233,0.2,L|A,A|B,NA,NA,1,1,NA,NA
233,0.25,L|A,A|B,NA,NA,1,1,NA,NA
233,0.3,L|A,A|B,NA,NA,1,1,NA,NA
233,0.35,L|A,A|B,NA,NA,1,1,NA,NA
233,0.4,L|A,A|B,NA,NA,1,1,NA,NA
233,0.45,L|A,A|B,NA,NA,1,1,NA,NA
233,0.5,L|A,A|B,NA,NA,1,1,NA,NA
233,0.55,L|A,A|B,NA,NA,1,1,NA,NA
233,0.6,L|A,A|B,NA,NA,1,1,NA,NA
233,0.65,L|A,L|B,A|B,B|A,1,1,1,1
233,0.7,L|A,L|B,A|B,B|A,1,1,1,1
233,0.75,L|A,L|B,A|B,B|A,1,1,1,1
233,0.8,L|A,L|B,A|B,B|A,1,1,1,1
233,0.85,L|A,L|B,A|B,B|A,1,1,1,1
233,0.9,L|A,L|B,A|B,B|A,1,1,1,1
233,0.95,L|A,L|B,A|B,B|A,1,1,1,1
233,1,L|A,L|B,A|B,B|A,1,1,1,1
234,0,NA,NA,NA,NA,NA,NA,NA,NA
234,0.05,L|A,A|B,NA,NA,1,1,NA,NA
234,0.1,L|A,A|B,NA,NA,1,1,NA,NA
234,0.15,L|A,A|B,NA,NA,1,1,NA,NA
234,0.2,L|A,A|B,NA,NA,1,1,NA,NA
234,0.25,L|A,A|B,NA,NA,1,1,NA,NA
234,0.3,L|A,A|B,NA,NA,1,1,NA,NA
234,0.35,L|A,A|B,NA,NA,1,1,NA,NA
234,0.4,L|A,A|B,NA,NA,1,1,NA,NA
234,0.45,L|A,A|B,NA,NA,1,1,NA,NA
234,0.5,L|A,A|B,NA,NA,1,1,NA,NA
234,0.55,L|A,A|B,NA,NA,1,1,NA,NA
234,0.6,L|A,A|B,NA,NA,1,1,NA,NA
234,0.65,L|A,A|B,NA,NA,1,1,NA,NA
234,0.7,L|A,A|B,NA,NA,1,1,NA,NA
234,0.75,L|A,A|B,NA,NA,1,1,NA,NA
234,0.8,L|A,A|B,NA,NA,1,1,NA,NA
234,0.85,L|A,A|B,NA,NA,1,1,NA,NA
234,0.9,L|A,A|B,NA,NA,1,1,NA,NA
234,0.95,L|A,A|B,NA,NA,1,1,NA,NA
234,1,L|A,A|B,NA,NA,1,1,NA,NA
235,0,NA,NA,NA,NA,NA,NA,NA,NA
235,0.05,L|A,NA,NA,NA,1,NA,NA,NA
235,0.1,L|A,NA,NA,NA,1,NA,NA,NA
235,0.15,L|A,NA,NA,NA,1,NA,NA,NA
235,0.2,L|A,NA,NA,NA,1,NA,NA,NA
235,0.25,L|A,NA,NA,NA,1,NA,NA,NA
235,0.3,L|A,NA,NA,NA,1,NA,NA,NA
235,0.35,L|A,A|B,NA,NA,1,1,NA,NA
235,0.4,L|A,A|B,NA,NA,1,1,NA,NA
235,0.45,L|A,A|B,NA,NA,1,1,NA,NA
235,0.5,L|A,A|B,NA,NA,1,1,NA,NA
235,0.55,L|A,A|B,NA,NA,1,1,NA,NA
235,0.6,L|A,A|B,NA,NA,1,1,NA,NA
235,0.65,L|A,A|B,NA,NA,1,1,NA,NA
235,0.7,L|A,A|B,NA,NA,1,1,NA,NA
235,0.75,L|A,A|B,NA,NA,1,1,NA,NA
235,0.8,L|A,A|B,NA,NA,1,1,NA,NA
235,0.85,L|A,A|B,NA,NA,1,1,NA,NA
235,0.9,L|A,A|B,NA,NA,1,1,NA,NA
235,0.95,L|A,A|B,NA,NA,1,1,NA,NA
235,1,L|A,A|B,NA,NA,1,1,NA,NA
236,0,NA,NA,NA,NA,NA,NA,NA,NA
236,0.05,L|A,A|B,NA,NA,1,1,NA,NA
236,0.1,L|A,A|B,NA,NA,1,1,NA,NA
236,0.15,L|A,A|B,NA,NA,1,1,NA,NA
236,0.2,L|A,A|B,NA,NA,1,1,NA,NA
236,0.25,L|A,A|B,NA,NA,1,1,NA,NA
236,0.3,L|A,A|B,NA,NA,1,1,NA,NA
236,0.35,L|A,A|B,NA,NA,1,1,NA,NA
236,0.4,L|A,A|B,NA,NA,1,1,NA,NA
236,0.45,L|A,A|B,NA,NA,1,1,NA,NA
236,0.5,L|A,A|B,NA,NA,1,1,NA,NA
236,0.55,L|A,A|B,NA,NA,1,1,NA,NA
236,0.6,L|A,A|B,NA,NA,1,1,NA,NA
236,0.65,L|A,A|B,NA,NA,1,1,NA,NA
236,0.7,L|A,A|B,NA,NA,1,1,NA,NA
236,0.75,L|A,A|B,NA,NA,1,1,NA,NA
236,0.8,L|A,A|B,NA,NA,1,1,NA,NA
236,0.85,L|A,A|B,NA,NA,1,1,NA,NA
236,0.9,L|A,A|B,NA,NA,1,1,NA,NA
236,0.95,L|A,A|B,NA,NA,1,1,NA,NA
236,1,L|A,A|B,NA,NA,1,1,NA,NA
237,0,NA,NA,NA,NA,NA,NA,NA,NA
237,0.05,L|A,L|B,NA,NA,1,1,NA,NA
237,0.1,L|A,L|B,NA,NA,1,1,NA,NA
237,0.15,L|A,L|B,NA,NA,1,1,NA,NA
237,0.2,L|A,L|B,NA,NA,1,1,NA,NA
237,0.25,L|A,L|B,NA,NA,1,1,NA,NA
237,0.3,L|A,L|B,NA,NA,1,1,NA,NA
237,0.35,L|A,L|B,NA,NA,1,1,NA,NA
237,0.4,L|A,L|B,NA,NA,1,1,NA,NA
237,0.45,L|A,L|B,NA,NA,1,1,NA,NA
237,0.5,L|A,L|B,NA,NA,1,1,NA,NA
237,0.55,L|A,L|B,NA,NA,1,1,NA,NA
237,0.6,L|A,L|B,NA,NA,1,1,NA,NA
237,0.65,L|A,L|B,NA,NA,1,1,NA,NA
237,0.7,L|A,L|B,NA,NA,1,1,NA,NA
237,0.75,L|A,L|B,NA,NA,1,1,NA,NA
237,0.8,L|A,L|B,NA,NA,1,1,NA,NA
237,0.85,L|A,L|B,NA,NA,1,1,NA,NA
237,0.9,L|A,L|B,NA,NA,1,1,NA,NA
237,0.95,L|A,L|B,NA,NA,1,1,NA,NA
237,1,L|A,L|B,NA,NA,1,1,NA,NA
238,0,NA,NA,NA,NA,NA,NA,NA,NA
238,0.05,L|A,A|B,NA,NA,1,1,NA,NA
238,0.1,L|A,B|A,NA,NA,1,1,NA,NA
238,0.15,L|A,B|A,NA,NA,1,1,NA,NA
238,0.2,L|A,B|A,NA,NA,1,1,NA,NA
238,0.25,L|A,B|A,NA,NA,1,1,NA,NA
238,0.3,L|A,B|A,NA,NA,1,1,NA,NA
238,0.35,L|A,B|A,NA,NA,1,1,NA,NA
238,0.4,L|A,L|B,A|B,B|A,1,1,1,1
238,0.45,L|A,L|B,A|B,B|A,1,1,1,1
238,0.5,L|A,L|B,A|B,B|A,1,1,1,1
238,0.55,L|A,L|B,A|B,B|A,1,1,1,1
238,0.6,L|A,L|B,A|B,B|A,1,1,1,1
238,0.65,L|A,L|B,A|B,B|A,1,1,1,1
238,0.7,L|A,L|B,A|B,B|A,1,1,1,1
238,0.75,L|A,L|B,A|B,B|A,1,1,1,1
238,0.8,L|A,L|B,A|B,B|A,1,1,1,1
238,0.85,L|A,L|B,A|B,B|A,1,1,1,1
238,0.9,L|A,L|B,A|B,B|A,1,1,1,1
238,0.95,L|A,L|B,A|B,B|A,1,1,1,1
238,1,L|A,L|B,A|B,B|A,1,1,1,1
239,0,NA,NA,NA,NA,NA,NA,NA,NA
239,0.05,L|A,L|B,NA,NA,1,1,NA,NA
239,0.1,L|A,L|B,NA,NA,1,1,NA,NA
239,0.15,L|A,L|B,NA,NA,1,1,NA,NA
239,0.2,L|A,L|B,A|B,B|A,1,1,1,1
239,0.25,L|A,L|B,A|B,B|A,1,1,1,1
239,0.3,L|A,L|B,A|B,B|A,1,1,1,1
239,0.35,L|A,L|B,A|B,B|A,1,1,1,1
239,0.4,L|A,L|B,A|B,B|A,1,1,1,1
239,0.45,L|A,L|B,A|B,B|A,1,1,1,1
239,0.5,L|A,L|B,A|B,B|A,1,1,1,1
239,0.55,L|A,L|B,A|B,B|A,1,1,1,1
239,0.6,L|A,L|B,A|B,B|A,1,1,1,1
239,0.65,L|A,L|B,A|B,B|A,1,1,1,1
239,0.7,L|A,L|B,A|B,B|A,1,1,1,1
239,0.75,L|A,L|B,A|B,B|A,1,1,1,1
239,0.8,L|A,L|B,A|B,B|A,1,1,1,1
239,0.85,L|A,L|B,A|B,B|A,1,1,1,1
239,0.9,L|A,L|B,A|B,B|A,1,1,1,1
239,0.95,L|A,L|B,A|B,B|A,1,1,1,1
239,1,L|A,L|B,A|B,B|A,1,1,1,1
240,0,NA,NA,NA,NA,NA,NA,NA,NA
240,0.05,L|A,A|B,NA,NA,1,1,NA,NA
240,0.1,L|A,A|B,NA,NA,1,1,NA,NA
240,0.15,L|A,A|B,NA,NA,1,1,NA,NA
240,0.2,L|A,A|B,NA,NA,1,1,NA,NA
240,0.25,L|A,A|B,NA,NA,1,1,NA,NA
240,0.3,L|A,A|B,NA,NA,1,1,NA,NA
240,0.35,L|A,A|B,NA,NA,1,1,NA,NA
240,0.4,L|A,A|B,NA,NA,1,1,NA,NA
240,0.45,L|A,A|B,NA,NA,1,1,NA,NA
240,0.5,L|A,A|B,NA,NA,1,1,NA,NA
240,0.55,L|A,A|B,NA,NA,1,1,NA,NA
240,0.6,L|A,A|B,NA,NA,1,1,NA,NA
240,0.65,L|A,A|B,NA,NA,1,1,NA,NA
240,0.7,L|A,A|B,NA,NA,1,1,NA,NA
240,0.75,L|A,A|B,NA,NA,1,1,NA,NA
240,0.8,L|A,A|B,NA,NA,1,1,NA,NA
240,0.85,L|A,A|B,NA,NA,1,1,NA,NA
240,0.9,L|A,A|B,NA,NA,1,1,NA,NA
240,0.95,L|A,A|B,NA,NA,1,1,NA,NA
240,1,L|A,A|B,NA,NA,1,1,NA,NA
241,0,NA,NA,NA,NA,NA,NA,NA,NA
241,0.05,L|A,NA,NA,NA,1,NA,NA,NA
